SN,Setting1,Setting2,Setting3,Setting4,Setting5,BDate,FileDate,TUT,Hrs/Day,NormDist x Values,NormDist y Values
11136001009363,0.000855494,0.199717921,0.242929545,0.327218374,0.229278666,2/11/2016,5/4/2018,1770.581944,2.17783757,,
11136001009366,1.28485E-06,0.013461338,0.057545712,0.470575085,0.458415296,2/11/2016,10/2/2017,216.1952778,0.360927008,,
11136001009368,5.36678E-05,0.035377839,0.802151723,0.08557158,0.076848768,2/16/2016,11/29/2017,77.63805556,0.119076772,,
11136001009378,0.005405426,0.825892875,0.145386258,1.68595E-05,0.023298581,2/12/2016,6/26/2016,214.1880556,1.586578189,,
11136001009379,0.059912953,0.535305819,0.184687128,0.152254155,0.067839946,2/12/2016,3/22/2018,352.8730556,0.458872634,,
11136001009381,0.002127372,0.805566283,0.123708081,0.003620694,0.064977204,2/12/2016,12/7/2017,760.9805556,1.146055054,,
11136001009392,1.71532E-05,0.941649192,0.000295892,8.57659E-06,0.058033474,2/12/2016,8/10/2016,64.77583333,0.359865741,,
11136001009403,0.023719365,0.175867512,0.572308164,0.000725219,0.227383347,2/12/2016,1/13/2017,153.9763889,0.458263062,,
11136001009408,0.040932037,0.877056696,0.070031059,0.004598348,0.007382683,2/12/2016,8/16/2017,337.8025,0.613071688,,
11136001009416,2.98144E-07,0.475648068,0.504248399,0.015733641,0.004369893,2/12/2016,9/26/2017,931.6908333,1.573802083,,
11136001009420,0.035325432,0.954256982,0.000138418,0.000281798,0.009997867,2/12/2016,8/17/2016,559.8972222,2.994102793,,
11136001009424,0.041997079,0.153045415,0.090411166,0.682271181,0.03227381,2/12/2016,9/27/2017,206.0063889,0.347396946,,
11136001009428,0,0.000729627,0.994482124,0,0.00478787,2/12/2016,6/14/2016,732.8705556,5.9582972,,
11136001009429,0.005249719,0.033587503,0.643622651,0.309900044,0.007639677,2/12/2016,2/28/2018,685.2747222,0.917369106,,
11136001009432,0.006007957,0.914562979,0.035617899,0.00200484,0.041806325,2/12/2016,8/24/2017,169.3125,0.302884615,,
11136001009438,0,0.004440284,0.973920617,1.20008E-05,0.021625384,2/15/2016,12/29/2016,162.0266667,0.50951782,,
11136001009440,1.90756E-06,0.023443863,0.90806343,0.004265295,0.064229319,2/15/2016,1/9/2017,145.6197222,0.442613137,,
11136001009449,2.83469E-05,0.897796467,0.070425606,5.45132E-06,0.031744128,2/15/2016,8/24/2017,254.7802778,0.45823791,,
11136001009465,1.51753E-05,0.149754394,0.830534077,0.011386718,0.008310804,2/15/2016,2/8/2018,475.92,0.657348066,,
11136001009468,1.29573E-05,0.796023665,0.166428684,0.017894025,0.01964326,2/15/2016,5/7/2018,107.1897222,0.132007047,,
11136001009474,5.88182E-06,0.321785367,0.633089336,0.000491132,0.044628284,,11/16/2016,94.45305556,#N/A,,
11136001009494,0.001144001,0.982093269,0.00011161,0,0.016653778,2/15/2016,4/23/2018,209.0616667,0.261982038,,
11136001009500,0.000330227,0.089245801,0.185229862,2.72915E-05,0.725166819,2/15/2016,11/21/2016,101.7819444,0.363506944,,
11136001009506,0.072034626,0.77978578,0.136571991,0.007843785,0.003763602,2/15/2016,7/17/2017,1280.171389,2.471373338,,
11136001009508,0.007871333,0.979369728,0.004923601,7.32755E-05,0.007760777,2/15/2016,9/15/2016,216.0794444,1.014457486,,
11136001009512,0.03630263,0.901769917,0.040980345,0.000747015,0.020199134,,3/21/2018,289.6713889,#N/A,,
11136001009514,0.000759738,0.98690878,0.002618568,0.005604364,0.004108225,2/15/2016,8/3/2017,857.0205556,1.60190758,,
11136001009538,0.006351362,0.509973888,0.456257632,0.006892699,0.020523034,2/16/2016,3/26/2018,401.27,0.521807542,,
11136001009540,0.013030934,0.337586849,0.52081552,0.098961489,0.029603792,2/16/2016,10/23/2017,196.2211111,0.319058717,,
11136001009548,0.04215121,0.341426084,0.60443731,0.003188893,0.008795892,2/16/2016,1/23/2017,454.4419444,1.328777615,,
11136001009562,0.005016892,0.959049195,0.012059597,0.001256449,0.022616976,2/16/2016,7/22/2017,311.9461111,0.597597914,,
11136001009579,0,0.020427328,0.893959904,0.064393555,0.021219213,2/16/2016,12/7/2017,133.9980556,0.203027357,,
11136001009584,0.000964612,0.82935266,0.142472519,0.003795734,0.023413692,2/16/2016,7/7/2017,708.6902778,1.397811199,,
11136001009591,0.338176006,0.202937194,0.300797292,0.137277172,0.020819857,2/16/2016,8/19/2017,73.86111111,0.134292929,,
11136001009594,0.037528155,0.446093826,0.414587936,0.036405177,0.06538275,2/16/2016,12/21/2016,128.8736111,0.417066703,,
11136001009607,0.000144031,0.097911082,0.638366624,0.140699637,0.122878296,2/16/2016,9/6/2017,842.7941667,1.483792547,,
11136001009608,0.001461915,0.387482052,0.515856218,0.070408034,0.024790045,,7/28/2016,159.9880556,#N/A,,
11136001009614,0.13037675,0.845737611,0.015116524,0.001497449,0.007271163,2/16/2016,11/13/2017,551.4936111,0.867128319,,
11136001009624,0.004552655,0.238065639,0.654248828,0.082488898,0.02064398,2/17/2016,12/15/2016,424.5386111,1.40575699,,
11136001009628,0.002720137,0.837700987,0.13605372,1.49973E-05,0.023512033,2/17/2016,11/8/2017,148.1747222,0.235197972,,
11136001009630,0.002882789,0.832222676,0.146831053,0.004533666,0.013529525,2/17/2016,4/24/2018,956.0572222,1.199569915,,
11136001009646,0.008549089,0.319381465,0.284014297,0.0659065,0.322148649,2/17/2016,2/2/2018,947.1119444,1.322782045,,
11136001009650,0.001698496,0.07104409,0.923400303,0.000917498,0.00293943,2/17/2016,1/17/2017,1520.135833,4.537718905,,
11136001009663,0,0.168279171,0.82597162,5.35359E-05,0.005696581,2/17/2016,1/22/2018,612.2580556,0.868451143,,
11136001009671,6.27229E-06,0.016291235,0.923979812,0.033205518,0.026515072,,8/11/2016,132.8594444,#N/A,,
11136001009677,0.000182292,0.068741859,0.799960601,0.113845986,0.01726779,2/17/2016,7/18/2017,188.9516667,0.365477112,,
11136001009678,0.021407378,0.438907378,0.452072975,0.060176423,0.027437851,2/17/2016,11/27/2017,138.5555556,0.213490841,,
11136001009683,0.006894114,0.292620566,0.599879187,0.081481702,0.019123822,2/17/2016,8/24/2017,456.6294444,0.824240874,,
11136001009686,0.011339498,0.791189909,0.183947583,0.000638529,0.01288769,2/17/2016,11/28/2017,173.1411111,0.26637094,,
11136001009713,0.001174132,0.920099965,0.004935947,2.62376E-05,0.073760438,2/18/2016,7/18/2017,84.69611111,0.16413975,,
11136001009714,4.07365E-06,0.232165238,0.395704476,0.347422265,0.02470259,2/18/2016,9/25/2017,204.5669444,0.349687085,,
11136001009717,0.009331247,0.441416277,0.060283897,0.072308784,0.41665889,2/18/2016,1/26/2017,306.5863889,0.893837868,,
11136001009723,0.000658969,0.12200092,0.212863303,0.569439338,0.095037227,2/18/2016,7/10/2017,1146.150278,2.256201334,,
11136001009725,1.259E-06,0.999270617,1.31496E-05,5.59558E-07,0.000714275,2/18/2016,1/2/2018,1985.695833,2.903064084,,
11136001009727,0.021465279,0.018824797,0.870596425,0.060316503,0.02880143,2/18/2016,11/19/2017,125.2927778,0.195769965,,
11136001009729,0.023075048,0.543911012,0.363242605,0.014538631,0.055238576,,12/2/2017,94.59472222,#N/A,,
11136001009730,0.043353317,0.86575547,0.011974717,0.016832208,0.062083766,2/18/2016,8/14/2017,532.5108333,0.980682934,,
11136001009734,0,0.044813027,0.802360328,0.061701537,0.091125108,2/18/2016,12/5/2017,112.1077778,0.170896003,,
11136001009736,0.003013721,0.015694565,0.058712016,0.141721293,0.780859397,2/18/2016,11/10/2017,560.0311111,0.887529495,,
11136001009741,6.75999E-07,0.037543636,0.751704194,0.199273031,0.011477112,2/18/2016,12/5/2016,410.9144444,1.412077129,,
11136001009750,3.19195E-07,0.002648923,0.994380565,0.001623188,0.001347084,2/18/2016,9/21/2017,3480.974722,5.991350641,,
11136001009751,0.012673934,0.624153192,0.346730974,0.011062102,0.005380053,2/18/2016,3/30/2018,1093.648889,1.418481049,,
11136001009759,0.014531741,0.649941291,0.273960318,0.059192655,0.002373995,2/18/2016,3/21/2018,1636.131111,2.147153689,,
11136001009764,0.005743635,0.056490151,0.51844219,0.114205474,0.30511855,2/18/2016,10/23/2017,460.0261111,0.750450426,,
11136001009775,4.13026E-06,0.542890028,0.438810154,1.37675E-06,0.018292935,2/18/2016,11/30/2017,201.7627778,0.309927462,,
11136001009794,0.049537325,0.39221102,0.463807099,0.019549284,0.074896608,2/18/2016,10/18/2016,207.8791667,0.855469822,,
11136001009815,1.38024E-06,0.002236579,0.989614882,0.002197341,0.00594962,2/23/2016,12/12/2016,1408.773333,4.808100114,,
11136001009816,0,0.494332016,0.467481876,1.36209E-05,0.038179298,2/23/2016,8/30/2017,81.57416667,0.147245788,,
11136001009817,2.9001E-07,0.015845231,0.983012941,1.13684E-05,0.001130112,2/23/2016,12/1/2017,4789.103056,7.402013996,,
11136001009821,2.64069E-06,0.407689325,0.457180619,0.012523012,0.122603963,2/23/2016,10/12/2017,631.1491667,1.057201284,,
11136001009824,5.48933E-05,0.010885026,0.496802463,0.457715178,0.034540825,,8/6/2016,172.0508333,#N/A,,
11136001009835,0.004830566,0.129671762,0.846083684,8.57243E-05,0.019327407,2/23/2016,8/30/2017,324.0361111,0.584902728,,
11136001009850,0,0.004611354,0.955168934,0.034854747,0.005365996,2/23/2016,1/12/2017,538.8872222,1.663232167,,
11136001009856,0.000256922,0.048158525,0.002353076,0.394403187,0.554836447,2/23/2016,5/26/2016,68.11416667,0.732410394,,
11136001009871,8.39301E-07,0.009239446,0.611603758,0.361734584,0.017422213,2/23/2016,11/30/2016,661.9263889,2.355609925,,
11136001009874,0,0.003604883,9.43541E-06,0.0249908,0.971395159,2/23/2016,10/11/2016,1000.957222,4.333148148,,
11136001009880,0.053559545,0.087552017,0.303266149,0.299107525,0.256513383,2/23/2016,1/29/2018,201.1883333,0.284969311,,
11136001009882,0.000123968,0.963752604,0.008263804,4.42743E-06,0.027852983,2/23/2016,6/14/2016,125.4802778,1.120359623,,
11136001009885,0,0.122578703,0.74032084,0.119692753,0.017407607,2/23/2016,1/17/2017,2856.078889,8.681090848,,
11136001009888,1.69065E-05,0.001459033,2.15558E-05,0.005935882,0.9925662,2/23/2016,10/10/2016,657.2083333,2.857427536,,
11136001009897,0.00332985,0.851160499,0.131830877,0.004546255,0.009131818,2/23/2016,9/20/2016,395.7469444,1.884509259,,
11136001009910,0.001223564,0.319759187,0.067942867,0.300417605,0.310655588,2/24/2016,8/25/2017,233.6072222,0.426290552,,
11136001009911,0,0.806423837,0.000313115,3.55812E-06,0.193255932,,8/8/2016,78.06861111,#N/A,,
11136001009920,0.003800299,0.035462426,0.27350853,0.648682803,0.038545545,2/24/2016,11/17/2017,698.3369444,1.10496352,,
11136001009929,0.066322115,0.151595275,0.09961658,0.031043846,0.651422605,2/24/2016,3/19/2018,657.9672222,0.872635573,,
11136001009940,0.055820817,0.887393263,0.033492084,0.001312877,0.021980619,2/24/2016,11/29/2016,820.2933333,2.940119474,,
11136001009941,0.006655021,0.945121339,0.045240654,8.73314E-05,0.002896111,2/24/2016,1/24/2018,1215.039167,1.735770238,,
11136001009943,0.049897012,0.84657514,0.041684242,0.000930584,0.060916305,2/24/2016,10/11/2017,169.2486111,0.284451447,,
11136001009944,0.000130163,0.017954874,0.07933799,0.893041285,0.009535557,2/24/2016,1/6/2017,2127.679722,6.711923414,,
11136001009955,0.007160231,0.971404389,0.011377725,0.000332556,0.00972485,2/24/2016,3/6/2018,1121.7825,1.513876518,,
11136001009960,0.051412696,0.193048752,0.75256081,1.78629E-06,0.002976401,2/24/2016,9/26/2017,1244.045278,2.144905651,,
11136001009966,0.001697453,0.807214356,0.16502021,0.006620733,0.019447854,2/25/2016,1/19/2018,915.0966667,1.318583093,,
11136001009968,0.001830419,0.837463079,0.084187072,0.000400833,0.076117074,2/25/2016,11/30/2017,182.2594444,0.28301156,,
11136001009980,0.002644493,0.669199966,0.299870672,0.015736262,0.012548316,2/25/2016,12/5/2017,954.2891667,1.470399332,,
11136001009985,0.007469952,0.981743958,0.004536302,6.24061E-08,0.006249663,2/25/2016,12/1/2016,4451.129167,15.89688988,,
11136001009987,0.015731908,0.628380937,0.079706314,0.247372874,0.028807967,2/25/2016,2/9/2018,981.5861111,1.372847708,,
11136001009990,0.012270521,0.029855646,0.911854631,1.08517E-05,0.046005637,2/25/2016,9/20/2016,102.3908333,0.492263622,,
11136001010010,0,0.326093548,0.575604438,7.21933E-06,0.098294794,2/25/2016,4/21/2018,76.95388889,0.097905711,,
11136001010017,1.78048E-06,0.944872651,0.0091962,8.90242E-06,0.045918685,2/25/2016,11/21/2017,156.0125,0.245688976,,
11136001010031,0,0.016770232,0.953832836,0.017734907,0.011661092,2/26/2016,11/9/2017,297.4516667,0.478218114,,
11136001010036,9.41269E-06,0.941700395,0.056698592,1.78474E-05,0.00157363,2/29/2016,8/29/2017,2272.347222,4.154199675,,
11136001010037,0.000241894,0.138450142,0.15743124,0.039375763,0.664508521,2/29/2016,10/3/2016,73.49416667,0.338682796,,
11136001010055,0.003132553,0.194555188,0.718800216,0.034313521,0.049200912,2/29/2016,8/17/2017,232.5047222,0.434588266,,
11136001010060,0,0.000498069,4.49196E-06,1.79678E-07,0.999497439,2/29/2016,9/30/2016,1545.971944,7.224167965,,
11136001010063,8.91957E-05,0.041735502,0.947767994,2.13387E-06,0.010405602,2/29/2016,12/13/2017,650.8780556,0.996750468,,
11136001010066,0.019955009,0.005232673,0.016558006,0.564748219,0.393504901,2/29/2016,9/6/2016,232.885,1.225710526,,
11136001010067,0.122698032,0.511701425,0.216839629,0.007849808,0.140909297,2/29/2016,1/19/2017,153.5069444,0.47232906,,
11136001010068,2.00335E-06,0.03957611,0.86314005,0.085886802,0.011394812,2/29/2016,12/22/2017,1247.911944,1.88506336,,
11136001010072,0.000193081,0.148697419,0.600592531,0.164755459,0.085761858,2/29/2016,7/25/2017,798.4577778,1.559487847,,
11136001010082,0.000104096,0.105387686,0.152576519,0.278331934,0.46359919,2/29/2016,11/9/2016,482.9944444,1.901552931,,
11136001010083,0.003536289,0.843719077,0.143829806,0.003634836,0.005279836,2/29/2016,3/6/2018,1778.622222,2.41660628,,
11136001010089,0,0.15334493,0.78608733,0.025527246,0.035040095,2/29/2016,11/18/2017,696.5433333,1.109145435,,
11136001010094,0.007675774,0.903922942,0.022010515,0.009755402,0.056635366,2/29/2016,10/11/2017,187.1327778,0.3171742,,
11136001010097,6.71292E-05,0.038509806,0.666662316,0.263907406,0.030851478,2/29/2016,11/8/2016,148.9663889,0.588799956,,
11136001010103,0.002910249,0.829290595,0.095503396,0.064550613,0.007744725,2/29/2016,7/25/2017,1318.711111,2.575607639,,
11136001010110,1.81013E-06,0.003138763,0.197961071,0.633655355,0.165243001,2/29/2016,1/19/2017,306.915,0.944353846,,
11136001010114,0.005230031,0.200993272,0.764940177,0.003130471,0.025705532,2/29/2016,3/27/2018,537.2816667,0.709751211,,
11136001010117,2.3448E-06,0.13123599,0.515803937,0.311166396,0.041788987,2/29/2016,8/1/2016,118.4655556,0.769256854,,
11136001010121,4.25615E-07,0.003808831,0.066933527,0.009042621,0.92021417,3/1/2016,8/17/2017,652.65,1.222191011,,
11136001010128,0.007296604,0.054309375,0.864241551,0.030946069,0.043205491,3/1/2016,3/31/2018,305.7738889,0.402334064,,
11136001010136,0.000814959,0.950100158,0.041993478,0.001280451,0.005809557,3/1/2016,10/25/2017,198.7147222,0.329543486,,
11136001010137,0.002977155,0.275329651,0.357227377,0.346546048,0.017920991,3/1/2016,10/28/2016,454.4794444,1.885806823,,
11136001010141,0.000636744,0.017426949,0.065677522,0.738074883,0.178182858,3/1/2016,9/21/2016,266.1108333,1.304464869,,
11136001010149,0.115026217,0.85657971,0.020400704,1.44587E-06,0.007991635,3/1/2016,11/28/2016,960.5877778,3.531572712,,
11136001010159,0.002928494,0.939370481,0.044638237,0.008398095,0.004664476,3/1/2016,10/6/2016,1281.375278,5.851028666,,
11136001010164,3.70934E-07,0.14735964,0.00799065,0.059646107,0.785003233,3/1/2016,12/30/2017,748.8613889,1.119374273,,
11136001010165,0.126749912,0.019750263,0.601244111,0.10411197,0.148143744,3/1/2016,2/6/2018,91.09583333,0.128848421,,
11136001010167,0.002959624,0.022827267,0.6440377,0.309551092,0.020624081,3/1/2016,11/7/2017,1176.200556,1.909416486,,
11136001010168,1.24417E-05,0.012359905,0.113540752,0.76597112,0.108115678,3/1/2016,4/2/2018,2701.499444,3.545274861,,
11136001010176,0.004177443,0.188172835,0.423813045,0.362804808,0.021034573,3/1/2016,10/17/2016,205.4686111,0.893341787,,
11136001010180,1.97803E-05,0.049994808,0.937907042,0.001228854,0.010849516,3/1/2016,2/12/2018,112.345,0.15756662,,
11136001010182,0.001462067,0.02163988,0.694417024,0.192906757,0.089574914,3/1/2016,7/13/2017,432.2266667,0.866185705,,
11136001010184,4.26257E-06,0.875164198,0.105657072,0.001054986,0.018120192,3/1/2016,2/28/2018,391.0002778,0.536351547,,
11136001010185,1.23635E-06,0.143666953,0.74377806,0.096646849,0.015906489,3/1/2016,11/14/2017,674.0261111,1.08190387,,
11136001010187,0.016443483,0.052717516,0.85634292,0.032973074,0.041522816,3/1/2016,7/24/2017,1445.202778,2.833730937,,
11136001010199,0.012547143,0.968613879,0.002349491,7.82729E-06,0.016480355,,1/5/2017,212.9302778,#N/A,,
11136001010205,0.00397766,0.797226536,0.137207465,0.025473369,0.036112246,,1/6/2017,101.9583333,#N/A,,
11136001010220,0.378384079,0.026686079,0.20602955,0.374688573,0.014211367,3/2/2016,11/26/2017,787.5933333,1.242260778,,
11136001010226,0.007046298,0.46010627,0.441060329,0.086479523,0.005308372,3/2/2016,10/25/2017,701.8263889,1.165824566,,
11136001010245,2.28338E-05,0.996003167,0.000597138,0.000273544,0.003103548,3/2/2016,7/14/2017,1204.356389,2.413539857,,
11136001010252,0.007752109,0.589775766,0.174751297,0.169763933,0.057955979,3/2/2016,3/14/2018,302.8208333,0.408114331,,
11136001010253,5.98209E-05,0.00612535,0.012200325,0.021252178,0.960360752,3/2/2016,7/7/2016,176.4525,1.389389764,,
11136001010263,0.002174784,0.078684313,0.229892137,0.544856233,0.144392032,3/2/2016,7/24/2017,554.7166667,1.089816634,,
11136001010275,0.008035398,0.679692487,0.214324683,0.091092533,0.006854405,3/2/2016,4/21/2018,562.6147222,0.721300926,,
11136001010283,0.000999823,0.023100248,0.166717849,0.223403594,0.585778485,3/2/2016,7/26/2017,473.9727778,0.927539683,,
11136001010297,0.00039303,0.039076325,0.349129512,0.486713623,0.124687872,,9/9/2016,768.2472222,#N/A,,
11136001010308,0.009662527,0.97716304,6.94928E-05,4.02857E-06,0.013098897,3/3/2016,10/9/2017,275.8077778,0.471466287,,
11136001010320,0.162352847,0.830692479,0.004424221,5.14424E-07,0.002530111,3/3/2016,12/1/2016,1619.933611,5.933822751,,
11136001010334,0,0.807285209,0.165776951,1.97898E-06,0.026937839,3/3/2016,8/30/2017,280.7286111,0.515098369,,
11136001010336,0.00051359,0.457133917,0.488884263,0.036231794,0.017235189,3/3/2016,7/13/2017,222.8322222,0.448354572,,
11136001010345,0.000381302,0.007675483,0.877338888,0.107285853,0.007318908,3/3/2016,12/19/2017,640.3505556,0.97614414,,
11136001010351,6.35022E-05,0.000335556,0.05228438,0.082502946,0.864813616,3/3/2016,2/14/2018,1600.993333,2.245432445,,
11136001010353,0.000676436,0.266814729,0.489492007,0.23315006,0.009867726,3/3/2016,8/14/2017,579.8363889,1.096099034,,
11136001010354,0.002592567,0.285428362,0.51038813,0.164995396,0.036597169,3/3/2016,3/8/2018,342.1105556,0.465456538,,
11136001010355,0.04215169,0.52226746,0.401798093,0.028822831,0.004959927,3/3/2016,1/25/2018,2005.798056,2.894369489,,
11136001010357,2.35275E-05,0.160470655,0.315341763,0.313749735,0.210413012,3/3/2016,9/13/2017,212.5172222,0.380173922,,
11136001010365,0.017546886,0.196706576,0.671237401,0.046456142,0.068052826,3/3/2016,2/17/2018,1656.735833,2.313876862,,
11136001010373,1.0838E-05,0.025176577,0.606486342,0.049708925,0.318617823,3/4/2016,7/20/2017,1102.093611,2.191040976,,
11136001010386,0.003739019,0.20862107,0.709101361,0.031233468,0.047305082,3/4/2016,8/31/2017,333.4208333,0.611781346,,
11136001010389,0.001187368,0.088733905,0.302105692,0.598219445,0.009753591,3/4/2016,12/15/2016,559.5944444,1.956623932,,
11136001010391,0,0.987258711,0.006240151,2.91552E-05,0.006471512,3/4/2016,12/5/2016,590.7086111,2.140248591,,
11136001010393,1.28049E-05,0.048598209,0.697516076,0.223856985,0.030015925,3/4/2016,3/8/2018,238.6233333,0.325099909,,
